# Per-file gists — the one-line description each READ AGENT returned for each file
# it opened. This is the evidence of reading (a wc/head pass cannot produce it);
# the fingerprints in ../coverage-ledger.tsv are the evidence of access.
# path	batch	gist
projects/superbot-world/coordinator-prompt.md	b52	Generated registry copy of the SuperBot World coordinator seat prompt (games + idle + mineverse): security-before-secrets rail, per-repo CI/merge mechanics, and the same shared doctrine and six-step ender.
projects/superbot-world/failsafe-prompt.md	b52	Generated registry copy of the SuperBot World failsafe cron spec: cron slot 15 1-23/2 * * *, self-bind, exact wake prompt, crash-orphan cutover pointing at telemetry/triggers-snapshot.json.
projects/superbot-world/instructions.md	b52	Generated registry copy of the SuperBot World Custom Instructions: ~7,956-char keyword dictionary + routes, including seat terms SECURITY BEFORE SECRETS, ARCHIVES and GREEN != TESTED.
projects/superbot-world/meta.md	b52	Seat-package meta for SuperBot World: writable repos, folds, three named old-seat trigger ids said to still be armed, and the 2026-07-18 deployed-state table.
projects/superbot/meta.md	b52	Merged-source pointer stub: the superbot seat folded into SuperBot 2.0 on 2026-07-11.
projects/trading-strategy/meta.md	b52	Merged-source pointer stub: trading-strategy folded into Venture Lab on 2026-07-11.
projects/venture-lab/coordinator-prompt.md	b52	Generated registry copy of the Venture Lab coordinator seat prompt: money-lane mission, RESEARCH-ONLY trading rail, weekly grading business cron, plus the shared doctrine and six-step ender.
projects/venture-lab/failsafe-prompt.md	b52	Generated registry copy of the Venture Lab failsafe cron spec: cron slot 45 1-23/2 * * *, self-bind, exact wake prompt, cutover notes referencing the trading heartbeat's trigger-id records.
projects/venture-lab/instructions.md	b52	Generated registry copy of the Venture Lab Custom Instructions: ~7,964-char keyword dictionary + routes with seat terms RESEARCH-ONLY, business cron, triggers-die-at-archive.
projects/venture-lab/meta.md	b52	The one long meta in the batch: a 2026-07-10 lane assessment of venture-lab (LIVE-BUT-DARK, clockless, merge wall, duplicate capabilities files) with a 2026-07-18 deployed-state table bolted on and a historical per-part detail block.
projects/venture-lab/seat-digest.md	b52	Generated registry render of venture-lab's docs/seat-digest.md: a ten-entry skills digest fence plus an empty walls digest, extracted byte-verbatim under the kit extraction contract.
projects/venture-lab/setup-script.sh	b52	An exit-0 tombstone: the per-package env probe script retired 2026-07-11 (ORDER 018 R4), now only echoing a pointer to environments/archetype-python-lab.sh.
projects/websites/coordinator-prompt.md	b53	Generated registry copy of the seat-era Websites COORDINATOR startup prompt (prompts v3.8) — full boot triad, hard rails, doctrine, permissions grant and a six-step session ender; console paste text for an autonomous Project that closed 2026-07-21.
projects/websites/failsafe-prompt.md	b53	Generated registry copy of the Websites dead-man failsafe cron spec (name, `45 */2 * * *` stagger slot, self-bind, exact create_trigger prompt text) plus the crash-orphan cutover note.
projects/websites/instructions.md	b53	Generated registry copy of the Websites Project Custom Instructions — a compressed keyword dictionary + route table (7,946 chars against an 8,000 cap) pointing at the coordinator prompt and repo docs.
projects/websites/meta.md	b53	Hand-written package meta for the websites Project seat: cadence/trigger id, environment archetype, grants, Codex status, a per-part deployed-state table, known drift list and citation sources (last verified 2026-07-10).
projects/websites/setup-script.sh	b53	An 8-line exit-0 tombstone: the per-package env probe script was retired 2026-07-11 in favour of environments/archetype-pinned-research.sh, kept so stale envs still provision safely.
registry/README.md	b53	Index for the machine-readable fleet registries — a two-row table naming lanes.json and kit-versions.md, their generators and sources of truth, plus a planned pins.md and the external consumers that fetch lanes.json over raw.githubusercontent.com.
registry/kit-versions.md	b53	Generated 19-row table of each fleet repo's pinned vs tree substrate-kit version with a drift verdict, stamped generated-at 2026-07-14T04:49Z and carrying a >7d staleness kill-switch.
registry/lanes.json	b53	Generated machine-readable fleet lane registry (generation #430, 2026-08-06): 26 lanes with repo, GitHub URL, disposition (live/registry-only/archived) and attribution tokens, sourced from the LANES constant in scripts/gen_roster.py.
scripts/assemble_triggers_snapshot.py	b53	Stdlib CLI that merges raw paginated list_triggers page dumps into telemetry/triggers-snapshot.json — fails loudly on partial pagination or zero records, dedupes by id, diffs against the prior snapshot, validates through gen_roster.validate_export; has a --selfcheck.
scripts/check_capabilities_grammar.py	b53	Advisory format linter for docs/CAPABILITIES.md's hand-written append surfaces — six rules (G1 dated, G2 kind, G3 venue, G4 newest-first, G5 supersession interop, G6 lowercase pointer stub), exits 0 unless --strict; carries an offline --selftest fixture.
scripts/check_capabilities_wall_age.py	b53	Ages every WALL finding in docs/CAPABILITIES.md by its freshest verified date and flags any older than --max-age-days (default 30) as re-probe-due, excluding walls with in-block or keyword-matched supersession notices; --advisory forces exit 0.
scripts/check_docs_links.py	b53	Intra-repo markdown link/anchor checker over the living scan set (docs/, projects/, environments/, registry/, templates/, root *.md, control/README.md), with a re-implemented GitHub heading-slug algorithm and tempdir good/bad selftest fixtures; advisory-capable, not wired into the blocking gate.
scripts/check_fleet_triage_staleness.py	b53	Parses the docs/fleet-triage.md Register table, splits ACTIVE from frozen-by-design verdicts, computes each active row's evidence pin from in-row dates plus dated sweep notes that name the repo, and flags rows unsubstantiated past --max-age-days (default 21).
scripts/check_label_hygiene.py	b53	Fleet-wide hold-label detector: walks gen_roster.LANES repos plus curious-research over the GitHub REST API (direct-egress then proxied), classifies label definitions against a hold-class vocabulary, lists open items carrying them, and emits paste-ready deletion remedies; --strict exits 1 only on applied labels.
scripts/check_lane_liveness.py	b54	Seat-era per-lane stall detector: verdict ladder (LIVE/QUIET/STALLED/IDLE-DECLARED/DARK/NOT MEASURED) over gen_roster.LANES heartbeats plus the committed triggers snapshot, with a wake-without-work column, a JSONL ledger and a --diff transition report.
scripts/check_owner_queue.py	b54	Owner-queue drift checker: flags active queue items whose cited PRs already merged/closed, dirty parked PRs, missing/duplicate OQ- slugs, positional item references on living config surfaces, and already-satisfied required-check asks.
scripts/check_roster_freshness.py	b54	Reds loudly when docs/roster.md's `generated-at **...**` stamp exceeds 4h, plus an advisory regen-window skip detector that compiles the cron lines out of .github/workflows/roster-regen.yml and reports missed windows.
scripts/check_trigger_health.py	b54	Nine-invariant trigger-registry watchdog (I1 wedged-cron, I1b ambiguous-enabled, I2 dropped-oneshot, I3 dead-chain, I4 manager-failsafe, I5 roster-fresh, I6 snapshot-fresh, I7 tick-pile-up, I8 duplicate-cron) evaluated at the snapshot's capture instant, with an offline selfcheck.
scripts/emit_routine_claims.py	b54	Write-side updater for the ```json routine-claims``` fence in control/status.md: rewrites volatile fields from CLI args, carries unspecified fields forward, and refuses (exit 2) unless the result round-trips through verify_routine_state's own fence parser.
scripts/env-setup.sh	b54	Kit-planted per-repo environment setup shim implementing the four-rule setup contract: set +e, guarded non-fatal pip installs of requirements*.txt and pyproject, no secret values, unconditional exit 0.
scripts/fixtures/owner-queue-known-bad.md	b54	Ground-truth fixture in the 2026-07-17 inline-slug bullet format carrying four planted drift classes (merged-citation, resolved-not-swept, dirty-parked-pr, satisfied-required-check-ask) that check_owner_queue's --selftest must fire on.
scripts/fixtures/owner-queue-known-good.md	b54	Companion clean fixture — one merge-actionable item citing a PR pinned open in --selftest plus one owner-only non-merge item; any selftest flag on this file means the checker false-positived.
scripts/fixtures/r30/clean.yml	b54	r30_merge_check PASS fixture: a docs-lint workflow that reads no secrets and reaches no external host.
scripts/fixtures/r30/exfil.yml	b54	r30_merge_check STOP fixture: the canonical exfiltration shape — secrets.RAILWAY_API_KEY read into env and wget'd to a non-GitHub host.
scripts/fixtures/r30/github-scoped.yml	b54	r30_merge_check REVIEW fixture: secrets and egress co-present but every target is a known GitHub API host (the merge-on-green shape), so the pairing judgment stays with the agent.
scripts/gen_idea_backlog.py	b54	Harvests top-level 💡 bullets out of .sessions/*.md into a generated docs/planning/idea-backlog.md, cross-referencing each idea against docs/planning/*.md with a ≥60% title-token-overlap groomed heuristic and a staleness flag.
scripts/gen_kit_versions.py	b54	Builds registry/kit-versions.md by fetching each lane repo's tree and reading substrate.config.json vs .substrate/state.json kit_version, emitting drift verdicts (DELIBERATE PIN / SPLIT / LAGS / PLUGIN-PIN DRIFT / NO KIT / NOT MEASURED).
scripts/gen_roster.py	b55	The R25 mechanized fleet-roster generator: a hand-maintained LANES registry, verified git-transport heartbeat reads, verdict ladder (FRESH/STALE/DARK/UNREADABLE/DEAD), ORDER-020 trigger-health primitives, and four generated outputs (docs/roster.md, owner-queue-candidates.md, evidence-index.md, registry/lanes.json) plus a large offline --selfcheck.
scripts/preflight.py	b55	The local-ritual/CI-gate parity script wired in via substrate.config.json preflight_scripts: runs the added-session-card bootstrap lane plus tools/check_doc_routes.py and tools/check_no_false_walls.py, with an FM_PREFLIGHT_ACTIVE recursion guard and a cause-naming last line.
scripts/r30_merge_check.py	b55	Advisory R30 pre-merge verifier for workflow-touching PRs: checks Codex reviewed the exact head SHA with zero P1/P2, that all head checks are green, and that head workflows pair no secret access with outbound egress; PASS/REVIEW/STOP with exit 0/2/1 and offline fixture selfcheck.
scripts/verify_routine_state.py	b55	Diffs control/status.md's routine claims (machine-readable routine-claims JSON fence, else prose grammar) against a list_triggers export — C1 claimed-failsafe, C2 unclaimed seat cron, C3 claimed-deleted, plus advisory V1 volatile-field lag; imports gen_roster for schema and lane attribution.
